"name","state","city","tee","rating","slope","women_rating","women_slope","yardage","pars","sis"
"Dallas Athletic Club (Gold)","TX","Dallas","Zero Star","75","143","82.5","154","7099","4 3 5 4 3 4 4 4 4 4 5 4 5 4 3 5 3 4","7 15 17 3 11 1 5 13 9 8 12 14 10 4 16 6 18 2"
"Dallas Athletic Club (Gold)","TX","Dallas","One Star","73.4","138","80.6","151","6739","4 3 5 4 3 4 4 4 4 4 5 4 5 4 3 5 3 4","7 15 17 3 11 1 5 13 9 8 12 14 10 4 16 6 18 2"
"Dallas Athletic Club (Gold)","TX","Dallas","Two Star","71.3","135","77.7","142","6293","4 3 5 4 3 4 4 4 4 4 5 4 5 4 3 5 3 4","7 15 17 3 11 1 5 13 9 8 12 14 10 4 16 6 18 2"
"Dallas Athletic Club (Gold)","TX","Dallas","Three Star","68","122","74.3","134","5709","4 3 5 4 3 4 4 4 4 4 5 4 5 4 3 5 3 4","7 15 17 3 11 1 5 13 9 8 12 14 10 4 16 6 18 2"
"Dallas Athletic Club (Gold)","TX","Dallas","Four Star","65","115","70.2","129","5072","4 3 5 4 3 4 4 4 4 4 5 4 5 4 3 5 3 4","7 15 17 3 11 1 5 13 9 8 12 14 10 4 16 6 18 2"
"Valley International Country Club","TX","Brownsville","Orange","72.3","125","","","6538","4 4 3 4 3 4 4 4 5 3 4 4 4 4 4 3 5 4","13 7 17 1 15 5 11 9 3 18 16 10 14 2 6 12 8 4"
"Valley International Country Club","TX","Brownsville","Blue","70.3","120","","","6130","4 4 3 4 3 4 4 4 5 3 4 4 4 4 4 3 5 4","13 7 17 1 15 5 11 9 3 18 16 10 14 2 6 12 8 4"
"Valley International Country Club","TX","Brownsville","Black","67.5","115","","","5517","4 4 3 4 3 4 4 4 5 3 4 4 4 4 4 3 5 4","13 7 17 1 15 5 11 9 3 18 16 10 14 2 6 12 8 4"
"Valley International Country Club","TX","Brownsville","White","","","69.7","114","4924","4 4 3 4 3 4 4 4 5 3 4 4 4 4 4 3 5 4","13 7 17 1 15 5 11 9 3 18 16 10 14 2 6 12 8 4"
