name,state,city,tee,rating,slope,women_rating,women_slope,yardage,pars,sis
Lakeside Country Club,NY,Penn Yan,Green,68.4,119,,,5848,5 4 4 4 3 5 4 4 3 4 4 5 5 3 4 4 3 4,3 5 1 7 17 9 15 13 11 6 10 14 12 16 8 2 18 4
Lakeside Country Club,NY,Penn Yan,Gold,65.5,111,,,5213,5 4 4 4 3 5 4 4 3 4 4 5 5 3 4 4 3 4,3 5 1 7 17 9 15 13 11 6 10 14 12 16 8 2 18 4
Lakeside Country Club,NY,Penn Yan,Red,69.9,121,,,5118,5 4 4 4 3 5 4 4 3 4 4 5 5 3 4 4 3 4,3 5 1 7 17 9 15 13 11 6 10 14 12 16 8 2 18 4
Lakeside Country Club,NY,Penn Yan,Fwd White,64.2,108,,,4228,5 4 4 4 3 5 4 4 3 4 4 5 5 3 4 4 3 4,3 5 1 7 17 9 15 13 11 6 10 14 12 16 8 2 18 4
Vesper Hills Golf Club,NY,Tully,Blue,72.8,133,,,6771,,16 3 12 8 6 17 4 5 13 10 15 18 11 2 7 9 1 14
Vesper Hills Golf Club,NY,Tully,White,69.8,129,,,6152,,16 3 12 8 6 17 4 5 13 10 15 18 11 2 7 9 1 14
Vesper Hills Golf Club,NY,Tully,Yellow,64.5,115,,,5080,,16 3 12 8 6 17 4 5 13 10 15 18 11 2 7 9 1 14
Vesper Hills Golf Club,NY,Tully,Red (W),69.0,118,69.0,118,,,16 3 12 8 6 17 4 5 13 10 15 18 11 2 7 9 1 14
Highland Meadows Golf and Country Club,NY,Watertown,Blue,69.6,116,,,6311,5 4 3 4 4 4 3 5 4 4 3 4 4 4 5 5 3 4,14 6 18 15 13 12 7 3 11 10 16 2 4 9 5 1 17 8
Highland Meadows Golf and Country Club,NY,Watertown,White,67.8,110,,,5893,5 4 3 4 4 4 3 5 4 4 3 4 4 4 5 5 3 4,14 6 18 15 13 12 7 3 11 10 16 2 4 9 5 1 17 8
Highland Meadows Golf and Country Club,NY,Watertown,Red (W),69.6,112,69.6,112,,5 4 3 4 4 4 3 5 4 4 3 4 4 4 5 5 3 4,14 6 18 15 13 12 7 3 11 10 16 2 4 9 5 1 17 8
C-Way Golf Club,NY,Clayton,Blue,66.1,102,,,5808,5 4 4 4 3 5 4 4 3 4 4 3 5 4 4 3 4 4,4 10 11 14 16 2 8 3 17 7 6 15 5 9 12 18 1 13
C-Way Golf Club,NY,Clayton,White,64.6,100,,,5492,5 4 4 4 3 5 4 4 3 4 4 3 5 4 4 3 4 4,4 10 11 14 16 2 8 3 17 7 6 15 5 9 12 18 1 13
C-Way Golf Club,NY,Clayton,Red,67.6,101,,,5077,5 4 4 4 3 5 4 4 3 4 4 3 5 4 4 3 4 4,4 10 11 14 16 2 8 3 17 7 6 15 5 9 12 18 1 13
Anglebrook Golf Club,NY,Lincolndale,Black,74.6,137,,,7001,5 4 4 3 4 4 5 3 4 4 5 4 5 3 4 4 3 4,15 5 7 13 3 9 11 17 1 2 14 4 6 12 18 10 16 8
